Mã trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Năm xét tuyển,Ghi chú,Môn chính
LPH,7220201_D01,Ngôn ngữ Anh,D01,25.45,2022,,
LPH,7220201_A01,Ngôn ngữ Anh,A01,24,2023,,
LPH,7220201_D01,Ngôn ngữ Anh,D01,24.5,2023,,
LPH,7220201_D01,Ngôn ngữ Anh,D01,25.25,2024,Đào tạo tại Hà Nội,
LPH,7220201_A01,Ngôn ngữ Anh,A01,24.65,2024,Đào tạo tại Hà Nội,
LPH,7220201_A01,Ngôn ngữ Anh,A01,23.49,2025,,
LPH,7220201_D01,Ngôn ngữ Anh,D01,23.2,2025,,
LPH,7380101_A00,Luật,A00,21.55,2019,,
LPH,7380101_A01,Luật,A01,21,2019,,
LPH,7380101_C00,Luật,C00,26,2019,,
LPH,7380101_D01,Luật,D01,22,2019,,
LPH,7380101_D02,Luật,D02,18.95,2019,,
LPH,7380101_D03,Luật,D03,18.9,2019,,
LPH,7380101_C00,"Luật (Chương trình liên kết đào tạo với Đại học Arizona, Hoa Kỳ)",C00,24,2020,,
LPH,7380101_D01,"Luật (Chương trình liên kết đào tạo với Đại học Arizona, Hoa Kỳ)",D01,21.1,2020,,
LPH,7380101_D02,"Luật (Chương trình liên kết đào tạo với Đại học Arizona, Hoa Kỳ)",D02,21.1,2020,,
LPH,7380101_D03,"Luật (Chương trình liên kết đào tạo với Đại học Arizona, Hoa Kỳ)",D03,21.1,2020,,
LPH,7380101_A00,Luật,A00,24.7,2020,,
LPH,7380101_А01,Luật,А01,23.1,2020,,
LPH,7380101_A00,Luật (dành cho Phân hiệu Đắk Lắk),A00,15.5,2020,,
LPH,7380101_C00,Luật,C00,27.75,2020,,
LPH,7380101_D01,Luật,D01,25,2020,,
LPH,7380101_D02,Luật,D02,25,2020,,
LPH,7380101_D03,Luật,D03,25,2020,,
LPH,7380101_A01,Luật (dành cho Phân hiệu Đắk Lắk),A01,15.5,2020,,
LPH,7380101_C00,Luật (dành cho Phân hiệu Đắk Lắk),C00,16.75,2020,,
LPH,7380101_D01,Luật (dành cho Phân hiệu Đắk Lắk),D01,16.5,2020,,
LPH,7380101_D02,Luật (dành cho Phân hiệu Đắk Lắk),D02,16.5,2020,,
LPH,7380101_D03,Luật (dành cho Phân hiệu Đắk Lắk),D03,16.5,2020,,
LPH,7380101_A01,"Luật (Chương trình liên kết đào tạo với Đại học Arizona, Hoa Kỳ)",A01,18.1,2020,,
LPH,7380101_A00,Luật,A00,25.35,2021,,
LPH,7380101_A01,Luật,A01,25.75,2021,,
LPH,7380101_C00,Luật,C00,28,2021,,
LPH,7380101_D01,Luật,D01,26.55,2021,,
LPH,7380101_D02,Luật,D02,26.55,2021,,
LPH,7380101_D03,Luật,D03,26.55,2021,,
LPH,7380101_D05,Luật,D05,26.55,2021,,
LPH,7380101_D06,Luật,D06,26.55,2021,,
LPH,7380101_A00,Luật,A00,25.35,2022,,
LPH,7380101_A01,Luật,A01,24.95,2022,,
LPH,7380101_C00,Luật,C00,28.75,2022,,
LPH,7380101_D01,Luật,D01,25.8,2022,,
LPH,7380101_D02,Luật,D02,25.8,2022,,
LPH,7380101_D03,Luật,D03,25.8,2022,,
LPH,7380101_D05,Luật,D05,25.8,2022,,
LPH,7380101_D06,Luật,D06,25.8,2022,,
LPH,7380101_A00,Luật,A00,24,2023,,
LPH,7380101_A01,Luật,A01,24,2023,,
LPH,7380101_C00,Luật,C00,26.5,2023,,
LPH,7380101_D01,Luật,D01,25.75,2023,,
LPH,7380101_D02,Luật,D02,25.75,2023,,
LPH,7380101_D03,Luật,D03,25.75,2023,,
LPH,7380101_D05,Luật,D05,25.75,2023,,
LPH,7380101_D06,Luật,D06,25.75,2023,,
LPH,7380101_D06,Luật,D06,26.25,2024,Đào tạo tại Hà Nội,
LPH,7380101_D03,Luật,D03,22.85,2024,Đào tạo tại Phân hiệu Đắk Lắk,
LPH,7380101_D04,Luật,D04,22.85,2024,Đào tạo tại Phân hiệu Đắk Lắk,
LPH,7380101_A00,Luật,A00,22.85,2024,Đào tạo tại Phân hiệu Đắk Lắk,
LPH,7380101_D05,Luật,D05,22.85,2024,Đào tạo tại Phân hiệu Đắk Lắk,
LPH,7380101_A01,Luật,A01,22.85,2024,Đào tạo tại Phân hiệu Đắk Lắk,
LPH,7380101_C00,Luật,C00,22.85,2024,Đào tạo tại Phân hiệu Đắk Lắk,
LPH,7380101_D01,Luật,D01,22.85,2024,Đào tạo tại Phân hiệu Đắk Lắk,
LPH,7380101_D02,Luật,D02,26.25,2024,Đào tạo tại Hà Nội,
LPH,7380101_D01,Luật,D01,24.15,2025,,
LPH,7380101_D02,Luật,D02,24.15,2025,,
LPH,7380101_D03,Luật,D03,24.15,2025,,
LPH,7380101_D04,Luật,D04,24.15,2025,,
LPH,7380101_D05,Luật,D05,24.15,2025,,
LPH,7380101_D06,Luật,D06,24.15,2025,,
LPH,7380101_A00,Luật,A00,25.54,2025,,
LPH,7380101_A01,Luật,A01,24.44,2025,,
LPH,7380101_C00,Luật,C00,27.39,2025,,
LPH,7380107_A01,Luật kinh tế,A01,24.1,2019,,
LPH,7380107_C00,Luật kinh tế,C00,27.25,2019,,
LPH,7380107_D01,Luật kinh tế,D01,24.35,2019,,
LPH,7380107_A00,Luật kinh tế,A00,23.75,2019,,
LPH,7380107_D02,Luật kinh tế,D02,21.55,2019,,
LPH,7380107_D03,Luật kinh tế,D03,22.4,2019,,
LPH,7380107_A00,Luật Kinh tế,A00,26.25,2020,,
LPH,7380107_А01,Luật Kinh tế,А01,25.65,2020,,
LPH,7380107_C00,Luật Kinh tế,C00,29,2020,,
LPH,7380107_D01,Luật Kinh tế,D01,26.15,2020,,
LPH,7380107_D02,Luật Kinh tế,D02,26.15,2020,,
LPH,7380107_D03,Luật Kinh tế,D03,26.15,2020,,
LPH,7380107_A01,Luật kinh tế,A01,26.9,2021,,
LPH,7380107_C00,Luật kinh tế,C00,29.25,2021,,
LPH,7380107_D01,Luật kinh tế,D01,27.25,2021,,
LPH,7380107_D02,Luật kinh tế,D02,27.25,2021,,
LPH,7380107_D03,Luật kinh tế,D03,27.25,2021,,
LPH,7380107_D05,Luật kinh tế,D05,27.25,2021,,
LPH,7380107_D06,Luật kinh tế,D06,27.25,2021,,
LPH,7380107_A00,Luật kinh tế,A00,26.25,2021,,
LPH,7380107_A00,Luật kinh tế,A00,26.35,2022,,
LPH,7380107_A01,Luật kinh tế,A01,26.55,2022,,
LPH,7380107_C00,Luật kinh tế,C00,29.5,2022,,
LPH,7380107_D01,Luật kinh tế,D01,26.8,2022,,
LPH,7380107_D02,Luật kinh tế,D02,26.8,2022,,
LPH,7380107_D03,Luật kinh tế,D03,26.8,2022,,
LPH,7380107_D05,Luật kinh tế,D05,26.8,2022,,
LPH,7380107_D06,Luật kinh tế,D06,26.8,2022,,
LPH,7380107_A00,Luật kinh tế,A00,25.5,2023,,
LPH,7380107_A01,Luật kinh tế,A01,25.5,2023,,
LPH,7380107_C00,Luật kinh tế,C00,27.36,2023,,
LPH,7380107_D01,Luật kinh tế,D01,26.5,2023,,
LPH,7380107_D02,Luật kinh tế,D02,26.5,2023,,
LPH,7380107_D03,Luật kinh tế,D03,26.5,2023,,
LPH,7380107_D05,Luật kinh tế,D05,26.5,2023,,
LPH,7380107_D06,Luật kinh tế,D06,26.5,2023,,
LPH,7380107_A00,Luật Kinh tế,A00,26.9,2024,Đào tạo tại Hà Nội,
LPH,7380107_A01,Luật Kinh tế,A01,26.9,2024,Đào tạo tại Hà Nội,
LPH,7380107_C00,Luật Kinh tế,C00,28.85,2024,Đào tạo tại Hà Nội,
LPH,7380107_D02,Luật Kinh tế,D02,26.9,2024,Đào tạo tại Hà Nội,
LPH,7380107_D01,Luật Kinh tế,D01,26.9,2024,Đào tạo tại Hà Nội,
LPH,7380107_D03,Luật Kinh tế,D03,26.9,2024,Đào tạo tại Hà Nội,
LPH,7380107_D04,Luật Kinh tế,D04,26.9,2024,Đào tạo tại Hà Nội,
LPH,7380107_D05,Luật Kinh tế,D05,26.9,2024,Đào tạo tại Hà Nội,
LPH,7380107_D06,Luật Kinh tế,D06,26.9,2024,Đào tạo tại Hà Nội,
LPH,7380107_D01,Luật Kinh tế,D01,25.55,2025,,
LPH,7380107_D02,Luật Kinh tế,D02,25.55,2025,,
LPH,7380107_D03,Luật Kinh tế,D03,25.55,2025,,
LPH,7380107_D04,Luật Kinh tế,D04,25.55,2025,,
LPH,7380107_D05,Luật Kinh tế,D05,25.55,2025,,
LPH,7380107_D06,Luật Kinh tế,D06,25.55,2025,,
LPH,7380107_A00,Luật Kinh tế,A00,26.94,2025,,
LPH,7380107_A01,Luật Kinh tế,A01,25.84,2025,,
LPH,7380107_C00,Luật Kinh tế,C00,28.79,2025,,
LPH,7380109_A01,Luật Thương mại quốc tế,A01,22.9,2019,,
LPH,7380109_D01,Luật Thương mại quốc tế,D01,23.4,2019,,
LPH,7380109_A01,Luật Thương mại quốc tế,A01,24.6,2020,,
LPH,7380109_D01,Luật Thương mại quốc tế,D01,25.6,2020,,
LPH,7380109_A01,Luật thương mại quốc tế,A01,26.2,2021,,
LPH,7380109_D01,Luật thương mại quốc tế,D01,26.9,2021,,
LPH,7380109_A01,Luật thương mại quốc tế,A01,24.95,2022,,
LPH,7380109_D01,Luật thương mại quốc tế,D01,26.05,2022,,
LPH,7380109_A01,Luật thương mại quốc tế,A01,24.8,2023,,
LPH,7380109_D01,Luật thương mại quốc tế,D01,25.75,2023,,
LPH,7380109_A01,Luật Thương mại quốc tế,A01,26,2024,Đào tạo tại Hà Nội,
LPH,7380109_D01,Luật Thương mại quốc tế,D01,26,2024,Đào tạo tại Hà Nội,
LPH,7380109_D01,Luật Thương mại quốc tế,D01,24.15,2025,,
LPH,7380109_A01,Luật Thương mại quốc tế,A01,24.44,2025,,
MBS,7220201,Ngôn ngữ Anh,A01;D01;D14;D78,22.85,2019,,
MBS,7220201,Ngôn ngữ Anh,A01;D01;D14;D78,24.75,2020,,
MBS,7220201,Ngôn ngữ Anh,A01;D01;D14;D78,26.8,2021,,
MBS,7220201,Ngôn ngữ Anh,A01;D01;D14;D78,24.9,2022,,
MBS,7220201,Ngôn ngữ Anh,A01;D01;D14;D78,25,2023,,
MBS,7220201,Ngôn ngữ Anh,A01;D01;D14;D78,24.2,2024,,
MBS,7220201_D14,Ngôn ngữ Anh,D14,23.75,2025,,
MBS,7220201_D15,Ngôn ngữ Anh,D15,23.75,2025,,
MBS,7220201_D66,Ngôn ngữ Anh,D66,23.75,2025,,
MBS,7220201_X78,Ngôn ngữ Anh,X78,23.75,2025,,
MBS,7220201_A01,Ngôn ngữ Anh,A01,22.25,2025,,
MBS,7220201_D01,Ngôn ngữ Anh,D01,22.25,2025,,
MBS,7220201_D07,Ngôn ngữ Anh,D07,22.25,2025,,
MBS,7220201C,Ngôn ngữ Anh Chất lượng cao,A01;D01;D14;D78,21.2,2019,,
MBS,7220201C,Ngôn ngữ Anh,A01;D01;D14;D78,23.25,2020,Chương trình chất lượng cao,
MBS,7220201C,Ngôn ngữ Anh – Chất lượng cao,A01;D01;D14;D78,25.9,2021,,
MBS,7220201C,Ngôn ngữ Anh – Chất lượng cao,A01;D01;D14;D78,22.4,2022,,
MBS,7220201C,Ngôn ngữ Anh Chất lượng cao,A01;D01;D14;D78,23.6,2023,,
MBS,7220201C,Ngôn ngữ Anh Chất lượng cao,A01;D01;D14;D78,20,2024,,
MBS,7220201C_A01,Ngôn ngữ Anh Chương trình Tiên tiến,A01,19,2025,,
MBS,7220201C_D01,Ngôn ngữ Anh Chương trình Tiên tiến,D01,19,2025,,
MBS,7220201C_D07,Ngôn ngữ Anh Chương trình Tiên tiến,D07,19,2025,,
MBS,7220201C_D14,Ngôn ngữ Anh Chương trình Tiên tiến,D14,20.5,2025,,
MBS,7220201C_D15,Ngôn ngữ Anh Chương trình Tiên tiến,D15,20.5,2025,,
MBS,7220201C_D66,Ngôn ngữ Anh Chương trình Tiên tiến,D66,20.5,2025,,
MBS,7220201C_X78,Ngôn ngữ Anh Chương trình Tiên tiến,X78,20.5,2025,,
MBS,7220204,Ngôn ngữ Trung Quốc,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82,21.95,2019,,
MBS,7220204,Ngôn ngữ Trung Quốc,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,24.25,2020,,
MBS,7220204,Ngôn ngữ Trung Quốc,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,26.1,2021,,
MBS,7220204,Ngôn ngữ Trung Quốc,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,24.1,2022,,
MBS,7220204,Ngôn ngữ Trung Quốc,D01;D06;D78;D83;DD2;DH8,25,2023,,
MBS,7220204,Ngôn ngữ Trung Quốc,D01;D06;D78;D83;DD2;DH8,24,2024,,
MBS,7220204_D14,Ngôn ngữ Trung Quốc,D14,23,2025,,
MBS,7220204_D15,Ngôn ngữ Trung Quốc,D15,23,2025,,
MBS,7220204_D41,Ngôn ngữ Trung Quốc,D41,23,2025,,
MBS,7220204_D42,Ngôn ngữ Trung Quốc,D42,23,2025,,
MBS,7220204_D43,Ngôn ngữ Trung Quốc,D43,23,2025,,
MBS,7220204_D44,Ngôn ngữ Trung Quốc,D44,23,2025,,
MBS,7220204_D45,Ngôn ngữ Trung Quốc,D45,23,2025,,
MBS,7220204_D61,Ngôn ngữ Trung Quốc,D61,23,2025,,
MBS,7220204_D62,Ngôn ngữ Trung Quốc,D62,23,2025,,
MBS,7220204_D63,Ngôn ngữ Trung Quốc,D63,23,2025,,
MBS,7220204_D64,Ngôn ngữ Trung Quốc,D64,23,2025,,
MBS,7220204_D65,Ngôn ngữ Trung Quốc,D65,23,2025,,
MBS,7220204_D66,Ngôn ngữ Trung Quốc,D66,23,2025,,
MBS,7220204_D67,Ngôn ngữ Trung Quốc,D67,23,2025,,
MBS,7220204_D68,Ngôn ngữ Trung Quốc,D68,23,2025,,
MBS,7220204_D69,Ngôn ngữ Trung Quốc,D69,23,2025,,
MBS,7220204_D70,Ngôn ngữ Trung Quốc,D70,23,2025,,
MBS,7220204_D71,Ngôn ngữ Trung Quốc,D71,23,2025,,
MBS,7220204_DH1,Ngôn ngữ Trung Quốc,DH1,23,2025,,
MBS,7220204_DH5,Ngôn ngữ Trung Quốc,DH5,23,2025,,
MBS,7220204_DH6,Ngôn ngữ Trung Quốc,DH6,23,2025,,
MBS,7220204_X78,Ngôn ngữ Trung Quốc,X78,23,2025,,
MBS,7220204_X82,Ngôn ngữ Trung Quốc,X82,23,2025,,
MBS,7220204_X86,Ngôn ngữ Trung Quốc,X86,23,2025,,
MBS,7220204_X90,Ngôn ngữ Trung Quốc,X90,23,2025,,
MBS,7220204_X94,Ngôn ngữ Trung Quốc,X94,23,2025,,
MBS,7220204_X98,Ngôn ngữ Trung Quốc,X98,23,2025,,
MBS,7220204_Y03,Ngôn ngữ Trung Quốc,Y03,23,2025,,
MBS,7220204_A01,Ngôn ngữ Trung Quốc,A01,21.5,2025,,
MBS,7220204_AH2,Ngôn ngữ Trung Quốc,AH2,21.5,2025,,
MBS,7220204_AH3,Ngôn ngữ Trung Quốc,AH3,21.5,2025,,
MBS,7220204_D01,Ngôn ngữ Trung Quốc,D01,21.5,2025,,
MBS,7220204_D02,Ngôn ngữ Trung Quốc,D02,21.5,2025,,
MBS,7220204_D03,Ngôn ngữ Trung Quốc,D03,21.5,2025,,
MBS,7220204_D04,Ngôn ngữ Trung Quốc,D04,21.5,2025,,
MBS,7220204_D05,Ngôn ngữ Trung Quốc,D05,21.5,2025,,
MBS,7220204_D06,Ngôn ngữ Trung Quốc,D06,21.5,2025,,
MBS,7220204_D07,Ngôn ngữ Trung Quốc,D07,21.5,2025,,
MBS,7220204_D21,Ngôn ngữ Trung Quốc,D21,21.5,2025,,
MBS,7220204_D22,Ngôn ngữ Trung Quốc,D22,21.5,2025,,
MBS,7220204_D23,Ngôn ngữ Trung Quốc,D23,21.5,2025,,
MBS,7220204_D24,Ngôn ngữ Trung Quốc,D24,21.5,2025,,
MBS,7220204_D25,Ngôn ngữ Trung Quốc,D25,21.5,2025,,
MBS,7220204_D26,Ngôn ngữ Trung Quốc,D26,21.5,2025,,
MBS,7220204_D27,Ngôn ngữ Trung Quốc,D27,21.5,2025,,
MBS,7220204_D28,Ngôn ngữ Trung Quốc,D28,21.5,2025,,
MBS,7220204_D29,Ngôn ngữ Trung Quốc,D29,21.5,2025,,
MBS,7220204_D30,Ngôn ngữ Trung Quốc,D30,21.5,2025,,
MBS,7220204_DD2,Ngôn ngữ Trung Quốc,DD2,21.5,2025,,
MBS,7220209,Ngôn ngữ Nhật,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83,21.1,2019,,
MBS,7220209,Ngôn ngữ Nhật,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,23.75,2020,,
MBS,7220209,Ngôn ngữ Nhật,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,25.9,2021,,
MBS,7220209,Ngôn ngữ Nhật,D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,23.2,2022,,
MBS,7220209,Ngôn ngữ Nhật,D01;D06;D78;D83;DD2;DH8,23.3,2023,,
MBS,7220209,Ngôn ngữ Nhật,D01;D06;D78;D83;DD2;DH8,20,2024,,
MBS,7220209_D14,Ngôn ngữ Nhật,D14,19.3,2025,,
MBS,7220209_D15,Ngôn ngữ Nhật,D15,19.3,2025,,
MBS,7220209_D41,Ngôn ngữ Nhật,D41,19.3,2025,,
MBS,7220209_D42,Ngôn ngữ Nhật,D42,19.3,2025,,
MBS,7220209_D43,Ngôn ngữ Nhật,D43,19.3,2025,,
MBS,7220209_D44,Ngôn ngữ Nhật,D44,19.3,2025,,
MBS,7220209_D45,Ngôn ngữ Nhật,D45,19.3,2025,,
MBS,7220209_D61,Ngôn ngữ Nhật,D61,19.3,2025,,
MBS,7220209_D62,Ngôn ngữ Nhật,D62,19.3,2025,,
MBS,7220209_D63,Ngôn ngữ Nhật,D63,19.3,2025,,
MBS,7220209_D64,Ngôn ngữ Nhật,D64,19.3,2025,,
MBS,7220209_D65,Ngôn ngữ Nhật,D65,19.3,2025,,
MBS,7220209_D66,Ngôn ngữ Nhật,D66,19.3,2025,,
MBS,7220209_D67,Ngôn ngữ Nhật,D67,19.3,2025,,
MBS,7220209_D68,Ngôn ngữ Nhật,D68,19.3,2025,,
MBS,7220209_D69,Ngôn ngữ Nhật,D69,19.3,2025,,
MBS,7220209_D70,Ngôn ngữ Nhật,D70,19.3,2025,,
MBS,7220209_D71,Ngôn ngữ Nhật,D71,19.3,2025,,
MBS,7220209_DH1,Ngôn ngữ Nhật,DH1,19.3,2025,,
MBS,7220209_DH5,Ngôn ngữ Nhật,DH5,19.3,2025,,
MBS,7220209_DH6,Ngôn ngữ Nhật,DH6,19.3,2025,,
MBS,7220209_X78,Ngôn ngữ Nhật,X78,19.3,2025,,
MBS,7220209_X82,Ngôn ngữ Nhật,X82,19.3,2025,,
MBS,7220209_X86,Ngôn ngữ Nhật,X86,19.3,2025,,
MBS,7220209_X90,Ngôn ngữ Nhật,X90,19.3,2025,,
MBS,7220209_X94,Ngôn ngữ Nhật,X94,19.3,2025,,
MBS,7220209_X98,Ngôn ngữ Nhật,X98,19.3,2025,,
MBS,7220209_Y03,Ngôn ngữ Nhật,Y03,19.3,2025,,
MBS,7220209_A01,Ngôn ngữ Nhật,A01,17.8,2025,,
MBS,7220209_AH2,Ngôn ngữ Nhật,AH2,17.8,2025,,
MBS,7220209_AH3,Ngôn ngữ Nhật,AH3,17.8,2025,,
MBS,7220209_D01,Ngôn ngữ Nhật,D01,17.8,2025,,
MBS,7220209_D02,Ngôn ngữ Nhật,D02,17.8,2025,,
MBS,7220209_D03,Ngôn ngữ Nhật,D03,17.8,2025,,
MBS,7220209_D04,Ngôn ngữ Nhật,D04,17.8,2025,,
MBS,7220209_D05,Ngôn ngữ Nhật,D05,17.8,2025,,
MBS,7220209_D06,Ngôn ngữ Nhật,D06,17.8,2025,,
MBS,7220209_D07,Ngôn ngữ Nhật,D07,17.8,2025,,
MBS,7220209_D21,Ngôn ngữ Nhật,D21,17.8,2025,,
MBS,7220209_D22,Ngôn ngữ Nhật,D22,17.8,2025,,
MBS,7220209_D23,Ngôn ngữ Nhật,D23,17.8,2025,,
MBS,7220209_D24,Ngôn ngữ Nhật,D24,17.8,2025,,
MBS,7220209_D25,Ngôn ngữ Nhật,D25,17.8,2025,,
MBS,7220209_D26,Ngôn ngữ Nhật,D26,17.8,2025,,
MBS,7220209_D27,Ngôn ngữ Nhật,D27,17.8,2025,,
MBS,7220209_D28,Ngôn ngữ Nhật,D28,17.8,2025,,
MBS,7220209_D29,Ngôn ngữ Nhật,D29,17.8,2025,,
MBS,7220209_D30,Ngôn ngữ Nhật,D30,17.8,2025,,
MBS,7220209_DD2,Ngôn ngữ Nhật,DD2,17.8,2025,,
MBS,7310101,Kinh tế,A00;A01;D01;D07,20.65,2019,,
MBS,7310101,Kinh tế,A00;A01;D01;D07,24.1,2020,,
MBS,7310101,Kinh tế,A00;A01;D01;D07,25.8,2021,,
MBS,7310101,Kinh tế,A00;A01;D01;D07,23.4,2022,,
MBS,7310101,Kinh tế,A00;A01;D01;D07,24,2023,,
MBS,7310101,Kinh tế,A00;A01;D01;D07,20,2024,,
MBS,7310101,Kinh tế,A00;A01;D01;D07;D09;X06;X07;X10;X11;X26,19.5,2025,,
MBS,7310301,Xã hội học,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83,15.5,2019,,
MBS,7310301,Xã hội học,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,19.5,2020,,
MBS,7310301,Xã hội học,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,23.1,2021,,
MBS,7310301,Xã hội học,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,22,2022,,
MBS,7310301,Xã hội học,A01;C00;D01;D06;D78;D83;DD2;DH8,24.1,2023,,
MBS,7310301,Xã hội học,A01;C00;D01;D06;D78;D83;DD2;DH8,18,2024,,
MBS,7310301_D01,Xã hội học,D01,23,2025,,
MBS,7310301_D02,Xã hội học,D02,23,2025,,
MBS,7310301_D03,Xã hội học,D03,23,2025,,
MBS,7310301_D04,Xã hội học,D04,23,2025,,
MBS,7310301_D05,Xã hội học,D05,23,2025,,
MBS,7310301_D06,Xã hội học,D06,23,2025,,
MBS,7310301_DD2,Xã hội học,DD2,23,2025,,
MBS,7310301_X01,Xã hội học,X01,23,2025,,
MBS,7310301_C00,Xã hội học,C00,24,2025,,
MBS,7310301_C14,Xã hội học,C14,24,2025,,
MBS,7310301_C19,Xã hội học,C19,24,2025,,
MBS,7310301_C20,Xã hội học,C20,24,2025,,
MBS,7310301_D14,Xã hội học,D14,24,2025,,
MBS,7310301_D15,Xã hội học,D15,24,2025,,
MBS,7310301_D41,Xã hội học,D41,24,2025,,
MBS,7310301_D42,Xã hội học,D42,24,2025,,
MBS,7310301_D43,Xã hội học,D43,24,2025,,
MBS,7310301_D44,Xã hội học,D44,24,2025,,
MBS,7310301_D45,Xã hội học,D45,24,2025,,
MBS,7310301_D61,Xã hội học,D61,24,2025,,
MBS,7310301_D62,Xã hội học,D62,24,2025,,
MBS,7310301_D63,Xã hội học,D63,24,2025,,
MBS,7310301_D64,Xã hội học,D64,24,2025,,
MBS,7310301_D65,Xã hội học,D65,24,2025,,
MBS,7310301_D66,Xã hội học,D66,24,2025,,
MBS,7310301_D67,Xã hội học,D67,24,2025,,
MBS,7310301_D68,Xã hội học,D68,24,2025,,
MBS,7310301_D69,Xã hội học,D69,24,2025,,
MBS,7310301_D70,Xã hội học,D70,24,2025,,
MBS,7310301_D71,Xã hội học,D71,24,2025,,
MBS,7310301_DH1,Xã hội học,DH1,24,2025,,
MBS,7310301_DH5,Xã hội học,DH5,24,2025,,
MBS,7310301_DH6,Xã hội học,DH6,24,2025,,
MBS,7310301_X70,Xã hội học,X70,24,2025,,
MBS,7310301_X74,Xã hội học,X74,24,2025,,
MBS,7310301_X78,Xã hội học,X78,24,2025,,
MBS,7310301_X82,Xã hội học,X82,24,2025,,
MBS,7310301_X86,Xã hội học,X86,24,2025,,
MBS,7310301_X90,Xã hội học,X90,24,2025,,
MBS,7310301_X94,Xã hội học,X94,24,2025,,
MBS,7310301_X98,Xã hội học,X98,24,2025,,
MBS,7310301_Y03,Xã hội học,Y03,24,2025,,
MBS,7310620,Đông Nam Á học,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83,18.2,2019,,
MBS,7310620,Đông Nam á học,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,21.75,2020,,
MBS,7310620,Đông Nam Á học,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,23.1,2021,,
MBS,7310620,Đông Nam Á học,A01;C00;D01;D02;D03;D04;D05;D06;D78;D79;D80;D81;D82;D83;DD2;DH8,20,2022,,
MBS,7310620,Đông Nam Á học,A01;C00;D01;D06;D78;D83;DD2;DH8,22.6,2023,,
MBS,7310620,Đông Nam Á học,A01;C00;D01;D06;D78;D83;DD2;DH8,18,2024,,
MBS,7310620_C00,Đông Nam á học,C00,21.8,2025,,
MBS,7310620_C14,Đông Nam á học,C14,21.8,2025,,
MBS,7310620_C19,Đông Nam á học,C19,21.8,2025,,
MBS,7310620_C20,Đông Nam á học,C20,21.8,2025,,
MBS,7310620_D14,Đông Nam á học,D14,21.8,2025,,
MBS,7310620_D15,Đông Nam á học,D15,21.8,2025,,
MBS,7310620_D41,Đông Nam á học,D41,21.8,2025,,
MBS,7310620_D42,Đông Nam á học,D42,21.8,2025,,
MBS,7310620_D43,Đông Nam á học,D43,21.8,2025,,
MBS,7310620_D44,Đông Nam á học,D44,21.8,2025,,
MBS,7310620_D45,Đông Nam á học,D45,21.8,2025,,
MBS,7310620_D61,Đông Nam á học,D61,21.8,2025,,
MBS,7310620_D62,Đông Nam á học,D62,21.8,2025,,
MBS,7310620_D63,Đông Nam á học,D63,21.8,2025,,
MBS,7310620_D64,Đông Nam á học,D64,21.8,2025,,
MBS,7310620_D65,Đông Nam á học,D65,21.8,2025,,
MBS,7310620_D66,Đông Nam á học,D66,21.8,2025,,
MBS,7310620_D67,Đông Nam á học,D67,21.8,2025,,
MBS,7310620_D68,Đông Nam á học,D68,21.8,2025,,
MBS,7310620_D69,Đông Nam á học,D69,21.8,2025,,
MBS,7310620_D70,Đông Nam á học,D70,21.8,2025,,
MBS,7310620_D71,Đông Nam á học,D71,21.8,2025,,
MBS,7310620_DH1,Đông Nam á học,DH1,21.8,2025,,
MBS,7310620_DH5,Đông Nam á học,DH5,21.8,2025,,
MBS,7310620_DH6,Đông Nam á học,DH6,21.8,2025,,
MBS,7310620_X70,Đông Nam á học,X70,21.8,2025,,
MBS,7310620_X74,Đông Nam á học,X74,21.8,2025,,
MBS,7310620_X78,Đông Nam á học,X78,21.8,2025,,
MBS,7310620_X82,Đông Nam á học,X82,21.8,2025,,
MBS,7310620_X86,Đông Nam á học,X86,21.8,2025,,
MBS,7310620_X90,Đông Nam á học,X90,21.8,2025,,
MBS,7310620_X94,Đông Nam á học,X94,21.8,2025,,
MBS,7310620_X98,Đông Nam á học,X98,21.8,2025,,
