Mã trường,Mã ngành,Tên ngành,Tổ hợp môn năm 2019,Tổ hợp môn năm 2020,Tổ hợp môn năm 2021,Tổ hợp môn năm 2022,Tổ hợp môn năm 2023,Tổ hợp môn năm 2024,Điểm chuẩn năm 2019,Điểm chuẩn năm 2020,Điểm chuẩn năm 2021,Điểm chuẩn năm 2022,Điểm chuẩn năm 2023,Điểm chuẩn năm 2024
IUH,7510202C,Công nghệ chế tạo máy,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,16.0,18.0,18.0,20.0,19.0,20.75
IUH,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,19.5,22.5,24.0,22.5,23.75,24.25
IUH,7510203C,Công nghệ kỹ thuật cơ điện tử,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,16.0,18.0,19.5,21.0,20.0,22.0
IUH,7510205,Công nghệ kỹ thuật ô tô,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,21.5,23.0,25.5,24.5,23.75,24.0
IUH,7510206,Công nghệ kỹ thuật nhiệt,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,17.0,17.0,19.0,19.5,19.0,21.5
IUH,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,19.5,20.5,23.5,22.25,21.0,23.5
IUH,7510301C,"Ngành Công nghệ kỹ thuật điện, điện tử (Hệ đào tạo chất lượng cao)",A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,16.5,18.0,19.5,21.0,19.0,20.0
IUH,7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,17.5,17.0,21.0,21.5,20.75,23.0
IUH,7510302C,Ngành Công nghệ kỹ thuật điện tử - viễn thông(Hệ đào tạo Chất lượng cao),A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,16.0,17.0,17.5,19.0,18.0,20.0
IUH,7510401,Công nghệ kỹ thuật hóa học,A00;B00;C02;D07;D90,A00;B00;C02;D07,A00;B00;C02;D07;D90,A00;B00;C02;D07,A00;B00;C02;D07,A00;B00;D07;C02,17.0,17.0,18.5,19.0,19.0,20.5
IUH,7510401C,Công nghệ kỹ thuật hóa học (CTCLC),A00;B00;C02;D07;D90,A00;B00;C02;D07,A00;B00;C02;D07;D90,A00;B00;C02;D07,A00;B00;C02;D07,A00;B00;D07;C02,16.0,17.0,17.5,18.0,18.0,18.0
IUH,7540101,Công nghệ thực phẩm,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,18.5,21.0,23.0,20.0,19.25,20.0
IUH,7540101C,Công nghệ thực phẩm (CTCLC),A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,16.0,17.0,17.5,19.0,18.0,18.0
IUH,7540106,Đảm bảo chất lượng và an toàn thực phẩm,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,17.0,17.0,18.5,19.0,19.0,19.0
IUH,7540204,"Công nghệ dệt, may",A00;A01;C01;D01;D90,A00;A01;C01;D01;D90,A00;A01;C01;D01;D90,A00;A01;C01;D90,A00;A01;C01;D01;D90,A00;A01;C01;D90,18.0,18.0,20.25,19.0,19.0,19.0
IUH,7580201,Kỹ thuật xây dựng,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,17.0,18.0,21.0,19.0,19.0,19.0
IUH,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,A00;A01;C01;D90,17.0,17.0,18.5,19.0,19.0,19.0
IUH,7720497,Dinh dưỡng và khoa học thực phẩm,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,17.0,17.0,18.5,19.0,19.0,19.0
IUH,7810103,Quản trị dịch vụ du lịch và lữ hành,A01;C01;D01;D96,A01;C01;D01;D96,A01;C01;D01;D96,A01;C01;D01;D96,A01;C01;D01;D96,A01;C01;D01;D96,20.0,22.0,24.0,19.0,22.0,22.5
IUH,7850103,Quản lý đất đai,A01;C01;D01;D96,001;A01;C01;D01;D96,A00;A01;C01;D01;D90;D96,A01;C01;D01;D96,A01;C01;D01;D96,A01;C01;D01;D96,17.0,17.0,18.5,19.0,19.0,19.0
KCC,7420201,Công nghệ sinh học,A02;B00;C02;D01;D07;D08,A02;B00;C02;D01,A02;B00;C02;D01,A02;B00;C02;D01,A00;A02;B00;C02;D01,A02;B00;C02;D01,13.5,16.5,19.95,22.05,21.5,15.45
KCC,7480101,Khoa học máy tính,A00;A01;C01;D01;D07,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,13.5,18.0,23.25,24.1,20.4,23.05
KCC,7480103,Kỹ thuật phần mềm,A00;A01;C01;D01;D07,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,16.0,19.5,23.6,24.54,22.8,21.9
KCC,7480104,Hệ thống thông tin,A00;A01;C01;D01;D07,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,13.5,17.5,22.4,24.09,16.0,23.3
KCC,7510102,Công nghệ kỹ thuật công trình xây dựng,A00;A01;A02;C01;D01,A00;A02;C01;D01,A00;A02;C01;D01,A00;A02;C01;D01,A00;A02;C01;D01,A00;A02;C01;D01,13.5,17.0,19.85,21.91,18.5,22.3
KCC,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;A02;C01,A00;A01;A02;C01;D01,A00;A01;A02;C01;D01,A00;A01;A02;C01;D01,A00;A01;A02;C01,A00;A01;A02;C01,14.0,18.5,22.5,23.5,21.1,22.1
KCC,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,A00;A01;A02;C01,14.0,16.5,21.0,22.69,21.4,21.75
KCC,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;A02;C01,A00;A01;A02;C01;D01,A00;A01;A02;C01;D01,A00;A01;A02;C01;D01,A00;A01;A02;C01,A00;A01;A02;C01,14.0,19.0,21.65,23.0,21.8,23.75
KCC,7510601,Quản lý công nghiệp,A00;A01;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,15.0,21.5,23.15,23.99,19.8,22.3
KCC,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,16.5,24.0,23.7,24.1,21.15,22.15
KCC,7520118,Kỹ thuật hệ thống công nghiệp,A00;A01;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,13.0,17.0,19.3,21.2,18.7,20.35
KCC,7540101,Công nghệ thực phẩm,A00;B00;C02;D01;D07;D08,A00;B00;C02;D01,A00;B00;C02;D01,A00;B00;C02;D01,A00;B00;C02;D01,A00;B00;C02;D01,15.0,22.0,23.25,23.24,21.75,20.0
KCC,7580302,Quản lý xây dựng,A00;A01;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,A00;C01;C02;D01,13.0,18.0,19.75,22.15,15.0,21.25
KCN,7420201,Công nghệ sinh học,A00;A02;B00;D08,A00;A02;B00;D08,A00;A02;B00;D08,A00;A02;B00;D08,A00;A02;B00;D08,A00;A02;B00;D08,18.55,21.25,22.05,22.8,23.14,21.6
KCN,7440112,Hóa học,A00;A00(GỐC);A06;A06(0);B00;B00(0);D07;D07(0),A00;A06;B00;D07,A00;A06;B00;D07,A00;A06;B00;D07,A00;A06;B00;D07,A00;A06;B00;D07,23.45,22.25,23.1,23.05,20.15,21.75
KCN,7440122,Khoa học Vật liệu,A00;A00(GỐC);A01(0);A02;B00;B00(0);D07;D07(0),A00;A01;A02;B00;D07,A00;A02;B00;D07,A00;A02;B00;D07,A00;A02;B00;D07,A00;A02;B00;D07,18.6,21.15,23.0,22.35,21.8,22.0
KCN,7440301,Khoa học môi trường,A00;A00(0);A02;B00;B00(GỐC);D07;D07(0);D08(0),A00;A02;B00;D07;D08,A00;A02;B00;D07,A00;A02;B00;D07,A00;A02;B00;D07,A00;A02;B00;D07,22.1,22.95,22.75,22.0,18.55,18.65
KCN,7460112,Toán ứng dụng,A00;A00(GỐC);A01;A01(0);A02(0);B00;B00(0);D07,A00;A01;A02;B00;D07,A00;A01;A02;B00;D07,A00;A01;A02;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,23.15,25.6,22.45,22.6,22.55,21.15
KCN,7480201,Công nghệ thông tin,A00;A00(GỐC);A01;A01(0);A02;A02(0);D07;D07(0),A00;A01;A02;D07,A00;A01;A02;D07,A00;A01;A02;D07,A00;A01;A02;D07,A00;A01;A02;D07,19.05,24.75,25.75,25.75,24.05,22.5
KCN,7480202,An toàn thông tin,A00;A00(GỐC);A01;A01(0);A02;A02(0);B00(0);D07,A00;A01;A02;B00;D07,A00;A01;A02;B00;D07,A00;A01;A02;B00;D07,A00;A01;A02;D07,A00;A01;A02;D07,18.6,24.1,27.0,24.3,24.05,23.0
KCN,7520201,Kỹ thuật điện,A00;A00(GỐC);A01;A01(0);A02;A02(0);B00(0);D07,A00;A01;A02;B00;D07,A00;A01;A02;B00;D07,A00;A01;A02;D07,A00;A01;A02;D07,A00;A01;A02;D07,22.25,20.3,21.05,22.6,22.65,20.8
KCN,7520401,Vật lý kỹ thuật,A00;A00(GỐC);A01;A01(0);A02;A02(0);D07;D07(0),A00;A01;A02;D07,A00;A01;A02;D07,A00;A01;A02;D07,A00;A01;A02;D07,A00;A01;A02;D07,18.25,21.15,23.05,22.75,23.14,25.01
KCN,7540101,Công nghệ thực phẩm,A00;A00(0);A02;B00;B00(GỐC);D07;D07(0);D08(0,A00;A02;B00;D07;D08,A00;A02;B00;D07,A00;A02;B00;D07,A00;A02;B00;D07,A00;A02;B00;D07,18.45,21.15,27.0,22.0,22.05,20.35
KCN,7720601,Kỹ thuật xét nghiệm y học,A00;A00(0);A01;A01(0);A02(0);B00;B00(GỐC);D07,A00;A01;A02;B00;D07,A00;A01;A02;B00;D07,A00;A01;A02;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,18.9,21.25,22.55,23.15,22.6,21.1
KGH,7860203,Chỉ huy tham mưu Không quân,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,16.0,17.0,19.6,18.8,21.1,21.05
KHA,7220201,Ngôn ngữ Anh,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,33.65,35.6,37.3,35.85,36.5,35.6
KHA,7310104,Kinh tế đầu tư,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;D01;D07,24.85,27.05,27.7,27.5,27.5,27.4
KHA,7310105,Kinh tế phát triển,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.45,26.75,27.5,27.5,27.35,27.2
KHA,7310106,Kinh tế quốc tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,26.15,27.75,28.05,27.75,27.35,27.54
KHA,7310107,Thống kê kinh tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.75,26.45,27.3,27.2,36.2,36.23
KHA,7310108,Toán kinh tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.15,26.45,27.4,27.15,35.95,36.2
KHA,7320108,Quan hệ công chúng,A01;C03;C04;D01,A01;C03;C04;D01,A01;C03;C04;D01,A01;C03;C04;D01,A01;C03;C04;D01,A01;D01;C03;C04,25.5,27.6,28.1,28.6,27.2,28.18
KHA,7340101,Quản trị kinh doanh,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,25.25,27.2,27.55,27.45,27.25,27.15
KHA,7340115,Marketing,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,25.6,27.55,28.15,28.0,27.55,27.78
KHA,7340116,Bất động sản,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.85,26.55,27.2,26.65,26.4,26.83
KHA,7340120,Kinh doanh quốc tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,26.15,27.8,28.25,28.0,27.5,27.71
KHA,7340121,Kinh doanh thương mại,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,25.1,27.25,27.9,27.7,27.35,27.57
KHA,7340122,Thương mại điện tử,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,25.6,27.65,28.1,28.1,27.65,28.02
KHA,7340204,Bảo hiểm,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.35,26.0,27.0,26.4,26.4,26.71
KHA,7340301,Kế toán,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,25.35,27.15,27.65,27.4,27.05,27.29
KHA,7340401,Khoa học quản lý,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.6,26.25,27.2,26.85,27.05,27.1
KHA,7340403,Quản lý công,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.35,26.15,27.2,26.6,26.75,26.96
KHA,7340404,Quản trị nhân lực,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.9,27.1,27.7,27.45,27.1,27.25
KHA,7340405,Hệ thống thông tin quản lý,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.3,26.75,27.5,27.5,36.15,36.36
KHA,7340409,Quản lý dự án,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;D01;D07,24.4,26.75,27.5,27.3,27.15,27.15
KHA,7380101,Luật,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.1,26.2,27.1,26.3,26.6,26.91
KHA,7380107,Luật kinh tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.5,26.65,27.35,27.0,26.85,27.05
KHA,7480101,Khoa học máy tính,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.7,26.4,27.0,26.7,35.35,35.55
KHA,7480201,Công nghệ thông tin,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.1,26.6,27.3,27.0,35.3,35.17
KHA,7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,26.0,28.0,28.3,28.2,27.4,27.89
KHA,7620115,Kinh tế nông nghiệp,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;D01;D07,22.6,25.65,26.95,26.1,26.2,26.85
KHA,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.85,26.7,27.2,26.85,26.75,26.71
KHA,7810201,Quản trị khách sạn,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,25.4,27.25,27.35,26.85,26.75,26.94
KHA,7850101,Quản lý tài nguyên và môi trường,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.65,25.6,26.9,26.1,26.4,26.76
KHA,7850102,Kinh tế tài nguyên thiên nhiên,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;D01;D07,22.3,25.6,26.95,26.1,26.35,26.87
KHA,7850103,Quản lý đất đai,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.5,25.85,27.05,26.2,26.55,26.85
KHA,7850103_EBBA,Quản trị kinh doanh (E-BBA),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.25,26.25,27.05,26.8,27.1,27.01
KHA,7850103_EP01,Khởi nghiệp và phát triển kinh doanh (BBAE - tiếng Anh hệ số 2),A01;D01;D07;D09,A01;D01;D07;D09,A01;D01;D07;D09,A00;A01;D01;D07;D09,A01;D01;D07;D09,A01;D01;D07;D09,31.0,33.35,36.45,34.9,36.1,36.25
KHA,7850103_EP02,Định phí Bảo hiểm & Quản trị rủi ro (Actuary),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.5,25.85,26.95,26.4,26.45,26.57
KHA,7850103_EP03,Khoa học dữ liệu trong Kinh tế & Kinh doanh (DSEB),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.0,25.8,26.95,26.5,26.85,26.97
KHA,7850103_EP04,Kế toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.65,26.5,27.3,26.8,26.9,27.2
KHA,7850103_EP05,Kinh doanh số (E-BDB),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.35,26.1,27.15,26.8,26.85,27.0
KHA,7850103_EP06,Phân tích kinh doanh (BA),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.35,26.3,27.3,27.2,27.15,27.48
KHA,7850103_EP07,Quản trị điều hành thông minh (E-SOM),A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,23.15,26.0,27.1,26.9,26.65,26.96
KHA,7850103_EP08,Quản trị chất lượng và Đổi mới (E-MQI),A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,22.75,25.75,27.1,26.45,26.6,26.86
KHA,7850103_EP09,Công nghệ tài chính (BFT),A00;A01;B00;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.75,25.75,27.1,26.9,26.75,26.96
KHA,7850103_EP10,Đầu tư tài chính (BFI),A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,A01;D01;D07;D10,31.75,34.55,37.1,36.25,36.5,36.36
KHA,7850103_EP11,Quản trị khách sạn quốc tế (IHME),A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,A01;D01;D09;D10,33.35,34.5,36.6,34.6,35.75,35.65
KHA,7850103_EPMP,Quản lý công và Chính sách (E-PMP),A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.5,25.35,26.85,26.1,26.1,26.7
KMA,7520207,Kỹ thuật điện tử - viễn thông,A00;A01;D90,A00;A01;D90,A00;A01;D90,A00;A01;D90,A00;A01;D90,A00;A01;D90,20.75,24.25,25.5,25.1,25.0,25.35
KSA,7220201,Ngôn ngữ Anh,D01;D96,D01;D96,D01;D96,D01;D96,D01;D96,D01;D96,24.55,25.8,17.0,26.1,26.3,26.3
KSA,7310101,Kinh tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.3,26.2,26.3,26.5,26.1,26.3
KSA,7310107,Thống kê kinh tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.81,25.2,25.9,26.0,25.56,26.01
KSA,7340120,Kinh doanh quốc tế,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,25.1,27.5,27.0,27.0,26.6,26.72
KSA,7340121,Kinh doanh thương mại,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,24.4,27.1,27.0,26.9,26.5,26.54
KSA,7340403,Quản lý công,A00;A01;A01. D01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,21.6,24.3,25.0,24.9,25.05,24.93
KSA,7380101,Luật,A00;A01;D01;D96,A00;A01;D01;D96,A00;A01;D01;D96,A00;A01;D01;D96,A00;A01;D01;D96,A00;A01;D01;D96,23.0,24.9,25.8,25.8,25.41,25.8
KSA,7480103,Kỹ thuật phần mềm,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,22.51,25.8,26.2,26.3,25.8,25.43
KSA,7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,23.9,25.4,16.0,25.2,24.6,25.2
KTA,7210105,Điêu khắc,H00;H02,H00;H02,H00;H02,H00;H02,H00;H02,H00;H02,17.5,20.0,21.25,22.5,23.0,23.23
KTA,7210403,Thiết kế đồ họa,H00;H02,H00;H02,H00;H02,H00;H02,H00;H02,H00;H02,20.5,22.25,22.5,23.0,24.0,24.2
KTA,7210404,Thiết kế thời trang,H00;H02,H00;H02,H00;H02,H00;H02,H00;H02,H00;H02,19.25,21.5,21.0,21.75,22.99,23.25
KTA,7480201,Công nghệ thông tin,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,17.75,21.0,24.5,24.75,23.56,23.8
KTA,7510105,Công nghệ kỹ thuật vật liệu xây dựng,A00;A01;B00;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.5,15.65,19.0,21.0,21.75,22.1
KTA,7580101,Kiến trúc,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,26.5,28.5,28.85,29.0,28.8,30.2
KTA,7580102,Kiến trúc cảnh quan,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,23.3,24.75,26.5,25.0,26.7,28.78
KTA,7580105,Quy hoạch vùng và đô thị,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,V00;V01;V02,24.75,26.0,27.5,27.6,28.0,29.5
KTA,7580108,Thiết kế nội thất,H00;H02,H00;H02,H00;H02,H00;H02,H00;H02,H00;H02,18.0,20.0,21.25,21.75,23.0,23.48
KTA,7580201,Kỹ thuật xây dựng,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.5,16.05,21.5,22.0,20.01,21.85
KTA,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,20.0,22.5,21.45,21.15
KTA,7580210,Kỹ thuật cơ sở hạ tầng,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,20.0,22.5,21.45,21.15
KTA,7580213,Kỹ thuật cấp thoát nước,A00;A01;B00;D01;D07,A00;A01;B00;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,20.0,22.5,21.45,21.15
KTA,7580301,Kinh tế xây dựng,A00;A01;C01;D01,A00;A01;C01;D01;D07,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,15.0,17.0,22.5,23.45,22.9,23.6
