Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú,Mã trường,Năm xét tuyển
7340201,Tài chính ngân hàng,A00;A01;D01;D07,24.55,Tiêu chí phụ: Điểm toán >= 7.6; TTNV <= 2,GHA,2021
7340301,Kế toán,A00;A01;D01;D07,25.5,Tiêu chí phụ: Điểm toán >= 8; TTNV <= 8,GHA,2021
7340301QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),A00;A01;D01;D07,23.3,Tiêu chí phụ: Điểm toán >= 8.6; TTNV <= 7,GHA,2021
7460112,Toán ứng dụng,A00;A01;D07,23.05,Tiêu chí phụ: Điểm toán >= 8.2; TTNV: 1,GHA,2021
7480201,Công nghệ thông tin,A00;A01;D07,25.65,Tiêu chí phụ: Điểm toán >= 9; TTNV <= 2,GHA,2021
7480201QT,Công nghệ thông tin (Chương trình chất lượng cao Công nghệ thông tin Việt - Anh),A00;A01;D01;D07,25.35,Tiêu chí phụ: Điểm toán >= 8.6; TTNV <= 3,GHA,2021
7510104,Công nghệ kỹ thuật giao thông,A00;A01;D01;D07,22.9,Tiêu chí phụ: Điểm toán >= 6.4; TTNV <= 2,GHA,2021
7510605,Logistics và Quản lý chuỗi cung ứng,A00;A01;D01;D07,26.35,Tiêu chí phụ: Điểm toán >= 8.8; TTNV: 1,GHA,2021
7520103,Kỹ thuật cơ khí,A00;A01;D01;D07,24.4,Tiêu chí phụ: Điểm toán >= 8.4; TTNV <= 2,GHA,2021
7520103QT,Kỹ thuật cơ khí (Chương trình chất lượng cao Cơ khí ô tô Việt - Anh),A00;A01;D01;D07,24.0,Tiêu chí phụ: Điểm toán >= 8.4; TTNV <= 4,GHA,2021
7520114,Kỹ thuật cơ điện tử,A00;A01;D01;D07,25.05,Tiêu chí phụ: Điểm toán >= 7.8; TTNV <= 3,GHA,2021
7520115,Kỹ thuật nhiệt,A00;A01;D01;D07,23.75,Tiêu chí phụ: Điểm toán >= 8; TTNV <= 5,GHA,2021
7520116,Kỹ thuật cơ khí động lực,A00;A01;D01;D07,22.85,Tiêu chí phụ: Điểm toán >= 8.6; TTNV <= 5,GHA,2021
7520130,Kỹ thuật ô tô,A00;A01;D01;D07,25.1,Tiêu chí phụ: Điểm toán >= 8.6; TTNV <= 2,GHA,2021
7520201,Kỹ thuật điện,A00;A01;D07,24.05,Tiêu chí phụ: Điểm toán >= 7.8; TTNV <= 5,GHA,2021
7520207,Kỹ thuật điện tử - viễn thông,A00;A01;D07,24.35,Tiêu chí phụ: Điểm toán >= 8.6; TTNV: 1,GHA,2021
7520216,Kỹ thuật điều khiển và tự động hoá,A00;A01;D07,25.1,Tiêu chí phụ: Điểm toán >= 8.6; TTNV <= 4,GHA,2021
7520218,Kỹ thuật Robot và trí tuệ nhân tạo,A00;A01;D01;D07,23.85,Tiêu chí phụ: Điểm toán >= 8.6; TTNV: 1,GHA,2021
7520320,Kỹ thuật môi trường,A00;B00;D01;D07,21.2,Tiêu chí phụ: Điểm toán >= 7.2; TTNV <= 4,GHA,2021
7580201,Kỹ thuật xây dựng,A00;A01;D01;D07,21.1,Tiêu chí phụ: Điểm toán >= 8.2; TTNV: 1,GHA,2021
7580201QT-01,Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình giao thông),A00;A01;D01;D07,16.3,Tiêu chí phụ: Điểm toán >= 6.6; TTNV <= 2,GHA,2021
7580201QT-02,Kỹ thuật xây dựng (Chương trình chất lượng cao Vật liệu và Công nghệ Xây dựng Việt – Pháp),A00;A01;D03;D07,17.9,Tiêu chí phụ: Điểm toán >= 5.2; TTNV <= 4,GHA,2021
7580202,Kỹ thuật xây dựng công trình thủy,A00;A01;D01;D07,17.15,Tiêu chí phụ: Điểm toán >= 6.8; TTNV: 1,GHA,2021
7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;D01;D07,16.0,Tiêu chí phụ: Điểm toán >= 6.4; TTNV: 1,GHA,2021
7580205QT,"Kỹ thuật xây dựng công trình giao thông (gồm 3 chương trình chất lượng cao: Cầu - Đường bộ Việt - Pháp, Cầu - Đường bộ Việt - Anh, Công trình Giao thông đô thị Việt - Nhật)",A00;A01;D01;D07,16.05,Tiêu chí phụ: Điểm toán >= 6.4; TTNV: 1,GHA,2021
7580301,Kinh tế xây dựng,A00;A01;D01;D07,24.0,Tiêu chí phụ: Điểm toán >= 8.4; TTNV <= 8,GHA,2021
7580301QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),A00;A01;D01;D07,21.4,Tiêu chí phụ: Điểm toán >= 8.4; TTNV <= 8,GHA,2021
7580302,Quản lý xây dựng,A00;A01;D01;D07,22.8,Tiêu chí phụ: Điểm toán >= 6.4; TTNV <= 3,GHA,2021
7810103,Quản trị dịch vụ du lịch và lữ hành,A00;A01;D01;D07,24.7,Tiêu chí phụ: Điểm toán >= 8.2; TTNV <= 8,GHA,2021
7840101,Khai thác vận tải,A00;A01;D01;D07,24.6,Tiêu chí phụ: Điểm toán >= 7.8; TTNV <= 2,GHA,2021
7840104,Kinh tế vận tải,A00;A01;D01;D07,24.05,Tiêu chí phụ: Điểm toán >= 7.4; TTNV: 1,GHA,2021
7310101,Ngành Kinh tế (chuyên ngành Kinh tế Bưu chính - Viễn thông),"A00, A01, D01, D07",22.8,"Điểm toán >=8, TTNV <= 3",GHA,2020
7340101,"Ngành Quản trị kinh doanh (gồm 3 chuyên ngành: Quản trị doanh nghiệp xây dựng, Quản trị doanh nghiệp Bưu chính - Viễn thông, Quản trị kinh doanh giao thông vận tải)","A00, A01, D01, D07",23.3,Điểm toán >=8.8; TTNV <= 5,GHA,2020
7340301,Ngành Kế toán (chuyên ngành Kế toán tổng hợp),"A00, A01, D01, D07",23.55,Điểm toán >=8.8; TTNV <= 4,GHA,2020
7340301QT,Ngành Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),"A00, A01, D01, D07",19.6,"Điểm toán >=7.6, NV1",GHA,2020
7460112,Ngành Toán ứng dụng (chuyên ngành Toán - Tin ứng dụng),"A00, A01, D07",16.4,Điểm toán >=6.4; TTNV 1,GHA,2020
7480201,Ngành Công nghệ thông tin,"A00, A01, D07",24.75,Điểm toán >=9; TTNV <= 3,GHA,2020
7480201QT,Ngành Công nghệ thông tin (Chương trình chất lượng cao Công nghệ thông tin Việt - Anh),"A00, A01, D01, D07",23.3,Điểm toán >=8.4; NV1,GHA,2020
7510104,Ngành Công nghệ kỹ thuật giao thông (chuyên ngành Kỹ thuật an toàn giao thông),"A00, A01, D01, D07",18.0,Điểm toán >=7.6; TTNV <=2,GHA,2020
7510605,Ngành Logistics và Quản lý chuỗi cung ứng,"A00, A01, D01, D07",25.0,Điểm toán >=9; TTNV <= 3,GHA,2020
7520103,"Ngành Kỹ thuật cơ khí (gồm 2 chuyên ngành: Công nghệ chế tạo cơ khí, Tự động hóa thiết kế cơ khí)","A00, A01, D01, D07",23.1,Điểm toán >=8.6; TTNV <= 6,GHA,2020
7520103QT,Ngành Kỹ thuật cơ khí (Chương trình chất lượng cao Cơ khí ô tô Việt - Anh),"A00, A01, D01, D07",20.7,Điểm toán >=8.2; TTNV <= 9,GHA,2020
7520114,Ngành Kỹ thuật cơ điện tử (chuyên ngành Cơ điện tử),"A00, A01, D01, D07",23.85,Điểm toán >=7.8; TTNV <= 2,GHA,2020
7520115,"Ngành Kỹ thuật nhiệt (gồm 2 chuyên ngành: Kỹ thuật nhiệt lạnh, Điều hòa không khí và thông gió công trình xây dựng)","A00, A01, D01, D07",21.05,Điểm toán >=8.8; TTNV 1,GHA,2020
7520116-01,"Nhóm chuyên ngành: Máy xây dựng, Cơ giới hóa xây dựng cầu đường, Cơ khí giao thông công chính","A00, A01, D01, D07",16.7,Điểm toán >=5.8; NV1,GHA,2020
7520116-02,"Nhóm chuyên ngành: Kỹ thuật phương tiện đường sắt, Tàu điện-metro, Đầu máy - Toa хе","A00, A01, D01, D07",16.35,Điểm toán >=3.6; NV1,GHA,2020
7520116-03,Chuyên ngành Kỹ thuật máy động lực,"A00, A01, D01, D07",19.4,Điểm toán >=7.4; TTNV <= 3,GHA,2020
7520130,Ngành Kỹ thuật ô tô,"A00, A01, D01, D07",24.55,Điểm toán >=8.8; TTNV <= 4,GHA,2020
7520201,"Ngành Kỹ thuật điện (gồm 2 chuyên ngành: Trang bị điện trong công nghiệp và giao thông, Hệ thống điện giao thông và công nghiệp)","A00, A01, D07",21.45,Điểm toán >=7.2; TTNV <= 2,GHA,2020
7520207,"Ngành Kỹ thuật điện tử - viễn thông (gồm 3 chuyên ngành: Kỹ thuật điện tử và tin học công nghiệp, Kỹ thuật thông tin và truyền thông, Kỹ thuật viễn thông)","A00, A01, D07",22.4,Điểm toán >=8.6; TTNV <= 7,GHA,2020
7520216,"Ngành Kỹ thuật điều khiển và tự động hoá (gồm 2 chuyên ngành: Kỹ thuật điều khiển và tự động hóa giao thông, Tự động hóa)","A00, A01, D07",24.05,Điểm toán >=8.8; TTNV <= 4,GHA,2020
7520320,Ngành Kỹ thuật môi trường (chuyên ngành Kỹ thuật môi trường giao thông),"A00, B00, D01, D07",16.05,Điểm toán >=5.2; TTNV <= 5,GHA,2020
7580201,"Ngành Kỹ thuật xây dựng (gồm 4 chuyên ngành: Xây dựng dân dụng và công nghiệp, Kết cấu xây dựng, Kỹ thuật hạ tầng đô thị, Vật liệu và công nghệ xây dựng)","A00, A01, D01, D07",17.0,Điểm toán >=7.4; TTNV <= 2,GHA,2020
7580201QT-01,Ngành Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình giao thông),"A00, A01, D01, D07",16.2,Điểm toán >=4.8; TTNV <=3,GHA,2020
7580201QT-02,Ngành Kỹ thuật xây dựng (Chương trình chất lượng cao Vật liệu và Công nghệ Xây dựng Việt – Pháp),"A00, A01, D01, D03",16.25,Điểm toán >=6; NV1,GHA,2020
7580202,Ngành Kỹ thuật xây dựng công trình thủy (Chuyên ngành Cảng công trình biển),"A00, A01, D01, D07",16.55,Điểm toán >=5; NV1,GHA,2020
7580205-01,Chuyên ngành Cầu đường bộ,"A00, A01, D01, D07",17.1,Điểm toán >=7.4; NV1,GHA,2020
7580205-02,"Nhóm chuyên ngành: Đường bộ, Kỹ thuật giao thông đường bộ","A00, A01, D01, D07",17.15,Điểm toán >=6; NV1,GHA,2020
7580205-03,"Nhóm chuyên ngành: Cầu hầm, Đường hầm và metro","A00, A01, D01, D07",16.75,Điểm toán >=6; TTNV <= 3,GHA,2020
7580205-04,"Nhóm chuyên ngành: Đường sắt, Cầu- Đường sắt, Đường sắt đô thị","A00, A01, D01, D07",17.2,Điểm toán >=6.2; NV1,GHA,2020
7580205-05,"Nhóm chuyên ngành: Đường ô tô và Sân bay, Cầu - Đường ô tô và Sân bay","A00, A01, D01, D07",16.2,Điểm toán >=6; NV1,GHA,2020
7580205-06,"Nhóm chuyên ngành: Công trình giao thông công chính, Công trình giao thông đô thị","A00, A01, D01, D07",16.15,Điểm toán >=6.2; TTNV <=2,GHA,2020
7580205-07,Chuyên ngành Tự động hóa thiết kế cầu đường,"A00, A01, D01, D07",16.45,Điểm toán >=5.8; TTNV <=2,GHA,2020
7580205-08,"Nhóm chuyên ngành: Địa kỹ thuật, Kỹ thuật GIS và trắc địa công trình","A00, A01, D01, D07",16.1,Điểm toán >=7; NV1,GHA,2020
7580205QT,"Ngành Kỹ thuật xây dựng công trình giao thông (gồm 3 chương trình chất lượng cao: Cầu - Đường bộ Việt - Pháp, Cầu - Đường bộ Việt - Anh, Công trình Giao thông đô thị Việt - Nhật)","A00, A01, D01, D07",16.25,Điểm toán >=6.6; NV1,GHA,2020
7580301,"Ngành Kinh tế xây dựng (gồm 2 chuyên ngành: Kinh tế quản lý khai thác cầu đường, Kinh tế xây dựng công trình giao thông)","A00, A01, D01, D07",20.4,Điểm toán >=7.6; TTNV <= 4,GHA,2020
7580301QT,Ngành Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),"A00, A01, D01, D07",16.6,Điểm toán >=7.6; TTNV <=2,GHA,2020
7580302,Ngành Quản lý xây dựng,"A00, A01, D01, D07",17.2,Điểm toán >=6.2; TTNV <=4,GHA,2020
7810103,Ngành Quản trị dịch vụ du lịch và lữ hành,"A00, A01, D01, D07",22.0,Điểm toán >=7.6; TTNV <= 7,GHA,2020
7840101,"Ngành Khai thác vận tải (gồm 4 chuyên ngành: Khai thác vận tải đường sắt đô thị, Vận tải đường bộ và thành phố,Vận tải - Thương mại quốc tế, Qui hoạch và quản lý GTVT đô thị)","A00, A01, D01, D07",21.95,Điểm toán >=8.2; TTNV <= 2,GHA,2020
7840104,"Ngành Kinh tế vận tải (gồm 2 chuyên ngành: Kinh tế vận tải ô tô, Kinh tế vận tải đường sắt)","A00, A01, D01, D07",20.7,Điểm toán >=7.2; TTNV <= 3,GHA,2020
GHA-01,"Ngành Quản trị kinh doanh (gồm 4 chuyên ngành: Quản trị doanh nghiệp xây dựng, Quản trị doanh nghiệp Bưu chính - Viễn thông, Quản trị kinh doanh giao thông vận tải, Quản trị Logistics)",A00; A01; D01; D07,20.45,TO>=6.6; TTNV <=4,GHA,2019
GHA-02,Ngành Kế toán (chuyên ngành Kế toán tổng hợp),A00; A01; D01; D07,20.35,TO>=6.6; TTNV<=1,GHA,2019
GHA-03,Ngành Kinh tế (chuyên ngành Kinh tế Bưu chính - Viễn thông),A00; A01; D01; D07,18.95,TO>=7; TTNV<=2,GHA,2019
GHA-04,"Ngành Khai thác vận tải (gồm 5 chuyên ngành: Khai thác vận tải đường sắt đô thị, Khai thác vận tải đa phương thức,Vận tải - Thương mại quốc tế, Qui hoạch và quản lý GTVT đô thị, Logistics)",A00; A01; D01; D07,19.1,TO>=6.4;TTNV <=2,GHA,2019
GHA-05,"Ngành Kinh tế vận tải (gồm 3 chuyên ngành: Kinh tế vận tải ô tô, Kinh tế vận tải đường sắt, Kinh tế vận tải và du lịch)",A00; A01; D01; D07,15.65,TO>=5.4; TTNV <=2,GHA,2019
GHA-06,Ngành Toán ứng dụng (chuyên ngành Toán - Tin ứng dụng),A00; A01; D07,14.8,TO>=4.8; TTNV<=1,GHA,2019
GHA-07,Ngành Công nghệ thông tin,A00; A01; D07,21.5,,GHA,2019
GHA-08,Ngành Công nghệ kỹ thuật giao thông (chuyên ngành Kỹ thuật an toàn giao thông),A00; A01; D01; D07,14.6,TO>=4.6; TTNV<=3,GHA,2019
GHA-09,Ngành Kỹ thuật môi trường (chuyên ngành Kỹ thuật môi trường giao thông),A00; B00; D01; D07,14.65,TO>=7.4; TTNV<=1,GHA,2019
GHA-10,"Ngành Kỹ thuật cơ khí (gồm 2 chuyên ngành: Công nghệ chế tạo cơ khí, Tự động hóa thiết kế cơ khí)",A00; A01; D01; D07,19.7,TO>=7.2; TTNV<=3,GHA,2019
GHA-11,Ngành Kỹ thuật Cơ điện tử (chuyên ngành Cơ điện tử),A00; A01; D01; D07,19.95,TO>=7.2; TTNV<=3,GHA,2019
GHA-12,"Ngành Kỹ thuật nhiệt (gồm 2 chuyên ngành: Kỹ thuật nhiệt lạnh, Điều hòa không khí và thông gió công trình xây dựng)",A00; A01; D01; D07,16.55,TO>=6.8; TTNV<=3,GHA,2019
GHA-13,Ngành Kỹ thuật cơ khí động lực (Chuyên ngành Máy xây dựng),A00; A01;D01; D07,14.65,TO>=5.4; TTNV <=3,GHA,2019
GHA-14,"Ngành Kỹ thuật cơ khí động lực (Nhóm chuyên ngành: Cơ giới hóa xây dựng cầu đường, Cơ khí giao thông công chính, Kỹ thuật máy động lực, Đầu máy - toa xe, Tàu điện - metro)",A00; A01;D01; D07,14.6,TO>=7.6; TTNV <=3,GHA,2019
GHA-15,Ngành Kỹ thuật ô tô (chuyên ngành Cơ khí ô tô),A00; A01;D01; D07,20.95,TO>=7.2;TTNV<=4,GHA,2019
GHA-16,"Ngành Kỹ thuật điện (gồm 2 chuyên ngành: Trang bị điện trong công nghiệp và giao thông, Hệ thống điện giao thông và công nghiệp)",A00; A01; D07,16.3,TO>=5.8; TTHN<=3,GHA,2019
GHA-17,"Ngành Kỹ thuật điện tử - viễn thông (gồm 3 chuyên ngành: Kỹ thuật điện tử và tin học công nghiệp, Kỹ thuật thông tin và truyền thông, Kỹ thuật viễn thông)",A00; A01; D07,18.45,TO>=6.2; TTNV<=3,GHA,2019
GHA-18,"Ngành Kỹ thuật điều khiển và tự động hoá (gồm 2 chuyên ngành: Kỹ thuật điều khiển và tự động hóa giao thông, Tự động hóa)",A00; A01; D07,20.95,TO>-6.2; TTNV<=2,GHA,2019
GHA-19,"Ngành Kỹ thuật xây dựng (gồm 4 chuyên ngành: Xây dựng dân dụng và công nghiệp, Kết cấu xây dựng, Kỹ thuật hạ tầng đô thị, Vật liệu và công nghệ xây dựng)",A00; A01; D01; D07,15.05,TO>=6.4; TTNV<=2,GHA,2019
GHA-20,Ngành Kỹ thuật xây dựng công trình thủy,A00; A01; D01; D07,14.5,TO>=6; TTNV<=2,GHA,2019
GHA-21,Ngành Kỹ thuật xây dựng công trình giao thông (Chuyên ngành Cầu đường bộ),A00; A01; D01; D07,15.0,TO>=6; TTNV<=1,GHA,2019
GHA-22,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Đường bộ, Kỹ thuật giao thông đường bộ)",A00; A01; D01; D07,15.0,TO>=5; TTNV<=1,GHA,2019
GHA-23,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Cầu hầm, Đường hầm và metro)",A00; A01; D01; D07,24.55,TO>=5; TTNV<=1,GHA,2019
GHA-24,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Đường sắt, Cầu-Đường sắt, Đường sắt đô thị)",A00; A01; D01; D07,14.93,TO>=5.6; TTNV<=1,GHA,2019
GHA-25,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Đường ô tô - Sân bay, Cầu - Đường ô tô - Sân bay)",A00; A01; D01; D07,14.65,TO>=5.2; TTNV<=1,GHA,2019
GHA-26,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Công trình giao thông đô thị, Công trình giao thông công chính )",A00; A01; D01; D07,14.6,TO>=4.6; TTNV<=4,GHA,2019
GHA-27,"Ngành Kỹ thuật xây dựng công trình giao thông (Nhóm chuyên ngành: Tự động hóa thiết kế cầu đường, Địa kỹ thuật công trình giao thông, Kỹ thuật GIS và trắc địa công trình)",A00; A01; D01; D07,14.7,TO>=4.2; TTNV<=4,GHA,2019
GHA-28,"Ngành Kinh tế xây dựng (gồm 2 chuyên ngành: Kinh tế quản lý khai thác cầu đường, Kinh tế xây dựng công trình giao thông)",A00; A01; D01; D07,15.25,TO>=3.8; TTNV<=1,GHA,2019
GHA-29,Ngành Quản lý xây dựng,A00; A01; D01; D07,15.0,TO>=6.2; TTNV<=1,GHA,2019
GHA-30,Ngành Kỹ thuật xây dựng công trình giao thông (Chương trình chất lượng cao Cầu - Đường bộ Việt – Pháp),A00; A01; D01; D07,14.55,TO>=4.8; TTNV<=1,GHA,2019
GHA-31,Ngành Kỹ thuật xây dựng công trình giao thông (Chương trình chất lượng cao Cầu - Đường bộ Việt – Anh),A00; A01; D01; D07,14.6,TO>=6; TTNV<=1,GHA,2019
GHA-32,Ngành Kỹ thuật xây dựng công trình giao thông (Chương trình chất lượng cao Công trình Giao thông đô thị Việt - Nhật),A00; A01; D01; D07,15.45,TO>=6.2; TTNV<=1,GHA,2019
GHA-33,Ngành Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình giao thông),A00; A01; D01; D07,14.65,TO>=5.8; TTNV<=1,GHA,2019
GHA-34,Ngành Kỹ thuật xây dựng (Chương trình chất lượng cao Vật liệu và Công nghệ Xây dựng Việt – Pháp),A00; A01; D01; D07,15.25,TO>=5; TTNV<=1,GHA,2019
GHA-35,Ngành Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),A00; A01; D01; D07,14.9,TO>=5.2; TTNV<=1,GHA,2019
GHA-36,Ngành Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),A00; A01; D01; D07,17.35,TO>=6.6; TTNV<=2,GHA,2019
7720101,Y khoa,B00;D07;D08,26.17,,YTB,2024
7720110,Y học dự phòng,B00;D08,19.15,,YTB,2024
7720115,Y học cổ truyền,B00;D08,23.0,,YTB,2024
7720201,Dược học,A00;A01;D07,24.0,,YTB,2024
7720301,Điều dưỡng,B00;D08,20.0,,YTB,2024
7720601,Kỹ thuật xét nghiệm,B00;A00,23.05,,YTB,2024
7720101,Y khoa,B00;D07;D08,25.8,,YTB,2023
7720110,Y học dự phòng,B00;D08,19.0,,YTB,2023
7720115,Y học cổ truyền,B00;D08,23.25,,YTB,2023
7720201,Dược học,A00;A01;D07,23.14,,YTB,2023
7720301,Điều dưỡng,B00;D08,22.1,,YTB,2023
7720601,Kỹ thuật xét nghiệm y học,B00;A00,23.7,,YTB,2023
7720701,Y tế công cộng,B00;A00,15.0,,YTB,2023
7720101,Y khoa,B00;D07;D08,26.3,,YTB,2022
7720110,Y học dự phòng,B00;D08,19.0,,YTB,2022
7720115,Y học cổ truyền,B00;D08,23.55,,YTB,2022
7720201,Dược học,A00;A01;D07,25.0,,YTB,2022
7720301,Điều dưỡng,B00;B08,21.3,,YTB,2022
7720601,Kỹ thuật xét nghiệm y học,A00;B00,24.15,,YTB,2022
7720101,Y khoa,B00,26.9,TTNV<=1,YTB,2021
7720110,Y học dự phòng,B00,22.1,TTNV<=3,YTB,2021
7720115,Y học cổ truyền,B00,24.35,TTNV<=3,YTB,2021
7720201,Dược học,A00,24.9,TTNV<=8,YTB,2021
7720301,Điều dưỡng,B00,24.2,TTNV<=4,YTB,2021
7720101,Y khoa,B00,27.15,TTNV<=3,YTB,2020
7720110,Y học dự phòng,B00,19.75,,YTB,2020
7720201,Dược học,A00,25.75,TTNV<=3,YTB,2020
7720301,Điều dưỡng,A00,24.4,,YTB,2020
7720701,Y tế công cộng,A00,16.0,,YTB,2020
7720701,Y tế công cộng,B00,16.0,,YTB,2020
7720101,Y khoa,B00,24.6,,YTB,2019
7720110,Y học dự phòng,B00,18.0,,YTB,2019
7720115,Y học cổ truyền,B00,21.7,,YTB,2019
7720201,Dược học,A00,22.75,,YTB,2019
7720301,Điều dưỡng,B00,21.25,,YTB,2019
7480201KMA,Công nghệ thông tin,A00;A01;D90,26.1,,KMA,2024
7480202KMA,An toàn thông tin,A00;A01;D90,25.95,,KMA,2024
7480202KMP,An toàn thông tin,A00;A01;D90,24.85,Phân hiệu TPHCM,KMA,2024
7520207,Kỹ thuật điện tử - viễn thông,A00;A01;D90,25.35,,KMA,2024
7480201KMA,Công nghệ thông tin,A00;A01;D90,26.2,,KMA,2023
7480202KMA,An toàn thông tin,A00;A01;D90,25.6,,KMA,2023
7480202KMP,An toàn thông tin,A00;A01;D90,25.0,Phân hiệu tại TPHCM,KMA,2023
7520207,Kỹ thuật điện tử -viễn thông,A00;A01;D90,25.0,,KMA,2023
7480201KMA,Công nghệ thông tin,A00;A01;D90,26.6,Cơ sở Hà Nội,KMA,2022
7480201KMP,Công nghệ thông tin,A00;A01;D90,25.3,Phân hiệu tại TPHCM,KMA,2022
7480202KMA,An toàn thông tin,A00;A01;D90,25.9,Cơ sở Hà Nội,KMA,2022
7480202KMP,An toàn thông tin,A00;A01;D90,24.75,Phân hiệu tại TPHCM,KMA,2022
7520207,Kỹ thuật điện tử - viễn thông,A00;A01;D90,25.1,Cơ sở Hà Nội,KMA,2022
7480201KMA,Công nghệ thông tin,A00;A01;D90,26.4,Cơ sở Hà Nội,KMA,2021
7480201KMP,Công nghệ thông tin,A00;A01;D90,25.15,Phân hiệu tại TPHCM,KMA,2021
7480202KMA,An toàn thông tin,A00;A01;D90,25.95,Cơ sở Hà Nội,KMA,2021
7480202KMP,An toàn thông tin,A00;A01;D90,25.1,Phân hiệu tại TPHCM,KMA,2021
7520207,Kỹ thuật điện tử - viễn thông,A00;A01;D90,25.5,Cơ sở Hà Nội,KMA,2021
7480201,Công nghệ thông tin,A00; A01; D90,25.8,,KMA,2020
7480202,An toàn thông tin,A00; A01; D90,24.9,,KMA,2020
7520207,"Kỹ thuật điện tử, viễn thông",A00; A01; D90,24.25,,KMA,2020
7480201,Công nghệ thông tin,"A00, A01, D90",22.9,,KMA,2019
7480202,An toàn thông tin,"A00, A01, D90",21.5,,KMA,2019
7520207,Kỹ thuật điện tử - viễn thông,"A00, A01, D90",20.75,,KMA,2019
7210404,Thiết kế thời trang,A00;A01;D01;D14,23.56,,DCN,2024
7220201,Ngôn ngữ Anh,D01,24.68,,DCN,2024
7220204,Ngôn ngữ Trung Quốc,D01;D04,25.58,,DCN,2024
7220204LK,Ngôn ngữ Trung Quốc (LK2+2 với ĐHKHKT Quảng Tây),D01;D04,24.91,,DCN,2024
7220209,Ngôn ngữ Nhật,D01;D06,24.0,,DCN,2024
7220210,Ngôn ngữ Hàn Quốc,DD2;D01,24.86,,DCN,2024
7229020,Ngôn ngữ học,C00;D01;D14,25.25,,DCN,2024
7310104,Kinh tế đầu tư,A00;A01;D01,24.64,,DCN,2024
